Tm,Tr,Tc,test#1,test#2,test#3,test#4,test#5,test#6,test#7,test#8,test#9,test#10,MIN Kernel Time,Block_Size,GFLOPS
100,15,6,19.268,17.846,19.049,19.693,20.185,20.091,20.361,19.701,19.079,19.019,17.846,9000,7.520885801
105,7,7,19.834,17.861,18.458,27.805,28.037,28.211,28.279,17.846,28.084,19.273,17.846,5145,7.520885801
107,13,15,27.589,27.77,20.986,20.215,18.109,18.28,19.329,20.954,21.815,17.846,17.846,20865,7.520885801
109,6,9,28.255,28.193,17.846,18.787,19.059,18.163,19.084,27.619,29.052,28.301,17.846,5886,7.520885801
112,7,5,18.726,17.846,27.876,28.107,19.416,28.123,18.616,28.044,18.019,17.934,17.846,3920,7.520885801
114,11,15,26.251,18.744,18.442,18.681,18.77,28.079,18.919,17.846,18.487,20.151,17.846,18810,7.520885801
120,9,4,21.245,18.133,18.368,18.941,19.827,17.982,21.019,20.609,18.014,17.846,17.846,4320,7.520885801
47,16,5,18.041,22.613,28.055,27.811,19.341,27.673,18.434,19.605,17.847,18.988,17.847,3760,7.520464392
58,5,15,19.559,17.847,18.289,21.831,18.258,27.96,27.835,18.47,18.554,19.188,17.847,4350,7.520464392
58,9,14,20.589,19.79,19.131,22.191,19.978,21.204,28.009,20.828,27.967,17.847,17.847,7308,7.520464392
63,12,9,18.246,18.158,18.912,18.784,17.847,19.443,19.893,17.966,18.308,18.88,17.847,6804,7.520464392
65,4,13,19.811,20.869,18.915,18.768,18.353,19.295,17.877,17.847,17.951,19.151,17.847,3380,7.520464392
66,13,5,18.723,17.847,19.409,19.241,19.245,27.848,18.022,19.897,18.285,20.15,17.847,4290,7.520464392
70,14,11,18.428,17.847,19.473,27.96,27.536,28.696,27.693,21.296,19.684,21.381,17.847,10780,7.520464392
76,6,6,18.491,27.827,28.156,20.202,27.87,19.564,18.422,18.546,18.484,17.847,17.847,2736,7.520464392
76,8,9,18.27,17.847,19.493,20.123,18.884,18.353,18.067,18.218,18.434,21.301,17.847,5472,7.520464392
82,13,12,20.854,19.45,45.285,18.336,27.711,18.896,18.413,17.847,18.399,19.084,17.847,12792,7.520464392
86,6,12,18.098,28.068,25.787,18.939,18.464,17.929,18.286,18.525,17.847,17.915,17.847,6192,7.520464392
88,4,6,20.624,19.512,17.998,17.847,19.997,28.077,27.84,18.444,18.853,18.453,17.847,2112,7.520464392
90,7,12,20.186,17.866,20.579,17.847,20.149,18.099,20.131,21.064,28.149,27.914,17.847,7560,7.520464392
98,10,16,27.993,17.915,28.426,18.281,20.276,18.538,21.099,17.847,20.262,18.801,17.847,15680,7.520464392
117,15,12,27.651,29.479,19.999,27.558,18.833,17.929,17.847,19.567,19.507,19.084,17.847,21060,7.520464392
125,4,7,18.942,27.894,17.847,18.743,19.783,18.203,19.635,20.3,20.184,20.195,17.847,3500,7.520464392
49,4,16,18.167,18.22,18.593,18.705,19.342,18.522,19.465,17.848,18.114,18.238,17.848,3136,7.52004303
52,13,11,19.342,17.848,28.505,17.937,19.922,20.702,19.483,18.909,17.898,21.466,17.848,7436,7.52004303
64,8,9,18.189,18.962,21.63,18.01,18.446,18.579,27.918,27.673,20.243,17.848,17.848,4608,7.52004303
73,4,5,19.205,28.054,18.871,18.561,27.948,18.817,18.238,17.848,18.805,18.347,17.848,1460,7.52004303
78,7,11,19.043,17.848,18.314,19.076,18.88,22.032,19.25,20.664,20.038,19.965,17.848,6006,7.52004303
86,7,10,18.053,18.583,18.965,18.334,17.857,27.685,27.922,19.275,18.957,17.848,17.848,6020,7.52004303
86,12,15,19.121,18.224,21.071,17.848,31.218,18.951,21.242,27.845,18.631,20.797,17.848,15480,7.52004303
88,15,4,19.106,19.322,17.848,18.533,20.224,18.739,19.536,27.705,19.185,28.102,17.848,5280,7.52004303
126,14,11,18.871,17.848,27.573,27.901,28.533,27.817,20.554,28.153,20.217,19.265,17.848,19404,7.52004303
9,16,13,17.918,18.893,17.956,17.849,18.448,21.436,20.948,20.018,19.118,20.203,17.849,1872,7.519621716
31,6,7,20.107,19.412,18.657,19.11,17.849,19.593,20.466,18.119,18.51,20.196,17.849,1302,7.519621716
32,8,12,17.849,18.109,18.666,27.842,18.448,18.528,21.609,28.48,20.929,20.615,17.849,3072,7.519621716
33,4,16,19.305,19.612,17.849,38.888,27.834,18.982,18.887,18.922,19.226,27.704,17.849,2112,7.519621716
38,4,5,20.775,17.849,18.56,19.279,27.763,18.442,19.355,18.711,18.416,18.116,17.849,760,7.519621716
46,10,5,18.546,18.312,18.584,17.849,19.049,20.694,19.214,18.333,19.812,18.057,17.849,2300,7.519621716
57,5,6,28.22,19.344,20.668,27.858,17.849,21.391,24.714,18.973,19.35,20.398,17.849,1710,7.519621716
73,12,11,17.849,18.479,27.73,19.436,17.973,18.731,18.095,18.237,19.168,18.104,17.849,9636,7.519621716
86,15,9,27.568,19.631,28.071,19.335,27.804,17.849,28.374,18.509,27.813,27.781,17.849,11610,7.519621716
98,10,9,20.452,17.849,19.302,18.786,17.998,18.315,18.049,18.135,19.134,28.019,17.849,8820,7.519621716
101,4,5,19.573,19.679,17.849,19.542,19.017,20.283,26.387,27.627,20.317,19.787,17.849,2020,7.519621716
126,14,8,18.417,28,28.394,18.121,28.538,17.849,19.151,19.294,19.293,18.854,17.849,14112,7.519621716
11,10,4,27.256,19.359,27.485,18.275,18.346,21.38,19.364,19.368,20.007,17.85,17.85,440,7.519200448
32,10,12,19.214,19.535,17.85,20.595,19.668,27.441,27.619,19.183,27.502,22.413,17.85,3840,7.519200448
34,4,10,19.368,28.69,18.089,19.685,18.624,20.975,17.85,21.713,19.163,20.821,17.85,1360,7.519200448
59,14,5,20.27,18.211,18.304,18.029,19.79,18.298,17.94,18.918,17.85,28.062,17.85,4130,7.519200448
70,10,13,19.553,28.157,19.63,28.352,20.657,27.943,20.522,17.85,20.76,18.149,17.85,9100,7.519200448
99,6,13,19.743,18.06,18.609,18.951,19.165,19.1,17.85,18.777,18.25,18.165,17.85,7722,7.519200448
106,12,15,18.642,27.94,18.166,28.081,19.283,18.127,20.963,17.85,20.049,21.266,17.85,19080,7.519200448
113,15,9,28.247,18.59,17.85,20.236,19.14,18.102,17.987,18.475,17.858,18.045,17.85,15255,7.519200448
114,12,4,20.559,27.974,27.523,28.727,27.896,18.558,28.016,20.477,17.85,19.249,17.85,5472,7.519200448
61,8,7,20.775,18.519,17.851,18.12,18.783,18.077,19.432,19.736,19.194,18.024,17.851,3416,7.518779228
70,13,9,19.589,28.654,21.23,18.189,20.886,17.851,18.76,19.671,19.619,18.293,17.851,8190,7.518779228
74,16,11,20.535,19.02,18.007,28.172,19.063,28.001,18.915,18.102,21.441,17.851,17.851,13024,7.518779228
82,9,13,19.402,19.091,17.947,18.263,18.817,17.851,17.955,19.135,18.119,18.861,17.851,9594,7.518779228
86,8,7,18.67,20.851,18.283,28.563,20.241,20.818,17.851,18.564,18.838,18.178,17.851,4816,7.518779228
87,5,13,20.054,17.93,19.642,18.246,18.11,19.367,18.958,17.861,18.323,17.851,17.851,5655,7.518779228
90,8,12,19.506,18.933,19.92,17.851,18.697,18.82,18.632,18.041,18.229,18.973,17.851,8640,7.518779228
93,9,14,27.978,18.652,27.641,20.973,20.262,21.536,20.261,17.851,28.015,18.28,17.851,11718,7.518779228
96,15,9,19.764,28.661,24.157,28.016,19.772,28.191,17.851,18.32,18.224,18.855,17.851,12960,7.518779228
101,11,6,18.298,28.107,18.303,20.989,17.851,17.884,18.958,18.439,20.454,18.231,17.851,6666,7.518779228
102,7,10,18.326,19.452,17.851,19.543,18.108,18.296,20.703,18.208,20.849,17.856,17.851,7140,7.518779228
119,11,6,17.851,19.605,18.298,27.954,18.865,27.597,18.459,18.27,19.125,27.558,17.851,7854,7.518779228
122,4,4,17.851,18.529,18.076,20.335,28.328,27.854,18.868,17.934,18.926,27.996,17.851,1952,7.518779228
125,5,14,18.192,18.49,18.728,18.369,18.119,18.089,18.085,18.228,17.851,18.421,17.851,8750,7.518779228
45,10,15,18.434,19.728,19.133,27.898,17.852,19.63,18.866,27.84,18.111,18.703,17.852,6750,7.518358055
56,4,16,21.909,17.852,30.32,20.438,29.255,27.75,20.693,21.543,18.702,27.875,17.852,3584,7.518358055
62,12,10,27.943,18.661,21.156,28.668,18.932,28.07,18.702,17.852,28.069,18.226,17.852,7440,7.518358055
79,8,15,20.418,19.788,27.842,19.469,20.74,18.036,19.101,20.091,28.108,17.852,17.852,9480,7.518358055
97,11,8,19.079,27.854,28.091,21.985,18.342,17.852,18.729,17.96,18.419,17.962,17.852,8536,7.518358055
99,9,4,20.741,19.727,19.916,19.019,18.882,18.052,18.673,17.924,17.914,17.852,17.852,3564,7.518358055
103,4,14,19.156,20.023,19.606,19.216,18.536,19.165,18.141,17.852,27.527,19.547,17.852,5768,7.518358055
112,4,7,20.239,19.984,20.468,19.21,19.814,17.852,18.017,17.898,18.177,19.85,17.852,3136,7.518358055
117,14,11,20.706,18.361,17.852,22.904,18.518,19.868,27.845,31.193,21.682,19.973,17.852,18018,7.518358055
123,14,10,18.811,18.232,17.852,17.918,18.965,19.345,17.863,18.64,19.397,17.989,17.852,17220,7.518358055
126,9,11,20.693,18.552,19.914,20.463,19.222,17.852,21.984,17.894,19.766,19.998,17.852,12474,7.518358055
41,7,8,19.148,17.853,27.86,20.236,27.588,28.687,20.334,22.395,27.959,20.259,17.853,2296,7.517936929
57,13,9,19.118,17.853,19.097,18.639,19.001,18.372,19.575,19.166,17.897,18.325,17.853,6669,7.517936929
60,12,6,17.853,19.33,18.061,18.724,20.424,19.615,27.74,19.359,19.106,18.357,17.853,4320,7.517936929
71,6,8,28.034,29.027,28.309,19.498,27.84,19.257,17.853,19.491,28.098,20.629,17.853,3408,7.517936929
94,9,13,18.352,19.194,19.618,20.258,20.075,19.711,17.853,19.657,21.437,20.156,17.853,10998,7.517936929
99,11,4,17.954,20.51,19.892,27.983,27.8,17.999,18.073,18.529,17.952,17.853,17.853,4356,7.517936929
99,14,16,19.897,18.525,27.689,18.79,27.825,20.247,17.853,19.675,19.802,19.105,17.853,22176,7.517936929
127,7,16,17.853,27.55,18.632,20.052,19.063,19.057,18.678,17.942,20.814,17.909,17.853,14224,7.517936929
55,10,5,27.798,17.854,19.281,20.325,20.546,27.969,18.652,33.738,28.043,19.034,17.854,2750,7.517515851
59,15,7,19.804,17.854,19.126,27.842,20.726,28.791,21.221,27.966,21.646,28.044,17.854,6195,7.517515851
61,11,14,19.061,19.596,17.854,18.151,17.987,22.705,22.124,28.186,28.7,21.354,17.854,9394,7.517515851
63,9,16,18.931,18.477,32.047,17.854,19.113,20.421,18.889,21.789,19.378,20.831,17.854,9072,7.517515851
72,9,16,27.917,28.472,21.449,18.598,18.164,18.652,17.854,18.707,20.096,18.277,17.854,10368,7.517515851
84,11,11,19.569,19.475,29.825,28.824,17.854,19.049,21.246,18.876,20.603,18.464,17.854,10164,7.517515851
95,12,8,17.869,19.762,20.568,19.673,18.189,19.597,17.854,20.435,20.066,18.841,17.854,9120,7.517515851
96,4,5,19.222,18.03,18.164,27.975,18.161,19.255,19.113,19.023,17.854,18.846,17.854,1920,7.517515851
102,6,9,27.814,27.574,20.177,18.519,18.949,29.576,28.418,27.583,19.869,17.854,17.854,5508,7.517515851
109,15,12,19.853,18.549,21.759,17.854,18.622,21.567,27.534,21.828,19.475,19.726,17.854,19620,7.517515851
32,6,15,28.365,27.286,21.24,28.026,17.961,18.318,18.515,17.855,18.584,17.879,17.855,2880,7.517094819
36,9,6,19.621,20.073,18.438,19.951,17.855,18.952,19.086,20.683,18.549,19.554,17.855,1944,7.517094819
48,4,12,20.726,27.561,17.855,19.078,18.689,19.623,18.148,18.133,18.635,18.493,17.855,2304,7.517094819
50,6,5,17.855,18.766,19.276,34.938,27.689,28.183,19.493,20.131,19.755,19.473,17.855,1500,7.517094819
50,11,16,19.272,19.334,18.065,18.455,19.604,28.45,18.164,27.896,18.131,17.855,17.855,8800,7.517094819
60,8,15,18.25,19.391,19.459,17.855,21.278,20.381,18.023,19.947,27.675,19.618,17.855,7200,7.517094819
68,16,8,19.944,18.079,18.755,19.598,18.569,18.098,18.29,17.875,17.855,18.506,17.855,8704,7.517094819
99,13,8,18.551,19.099,18.01,20.292,17.964,19.591,17.855,18.896,18.658,18.245,17.855,10296,7.517094819
109,7,7,19.525,18.966,28.061,18.176,21.041,19.198,18.74,17.855,19.31,21.391,17.855,5341,7.517094819
110,5,11,19.828,18.615,18.518,17.855,18.149,18.849,27.683,27.749,18.754,27.818,17.855,6050,7.517094819
8,13,5,18.525,18.204,25.98,17.856,27.35,27.132,27.864,19.711,18.681,19.952,17.856,520,7.516673835
27,11,14,27.628,27.46,20.101,18.094,18.424,19.424,18.78,17.856,18.237,18.115,17.856,4158,7.516673835
28,12,11,27.316,20.046,27.697,17.878,28.419,18.466,17.856,19.797,19.759,18.901,17.856,3696,7.516673835
31,12,6,27.56,20.923,19.078,20.317,17.856,19.13,20.071,18.433,18.126,18.487,17.856,2232,7.516673835
35,15,4,20.365,18.275,18.617,26.76,21.017,20.297,18.325,18.521,17.856,18.791,17.856,2100,7.516673835
48,10,10,27.684,19.226,17.856,18.546,19.854,22.192,19.998,21.171,18.162,21.123,17.856,4800,7.516673835
59,12,15,18.182,17.896,20.208,17.856,17.891,17.95,17.924,18.802,19.463,18.106,17.856,10620,7.516673835
77,16,7,19.61,19.002,20.261,18.551,18.477,17.856,18.782,18.484,19.561,17.898,17.856,8624,7.516673835
86,10,4,19.665,21.433,21.682,17.856,19.196,20.724,19.052,18.4,20.954,19.127,17.856,3440,7.516673835
110,13,9,21.386,18.163,19.017,18.644,18.022,19.222,17.856,28.128,27.68,19.353,17.856,12870,7.516673835
126,8,14,28.021,20.217,27.627,20.632,17.856,19.97,19.979,19.416,19.752,19.95,17.856,14112,7.516673835
9,4,13,19.777,17.857,19.427,17.939,17.965,20.438,20.604,21.926,27.43,18.167,17.857,468,7.516252898
11,5,9,19.518,17.866,18.826,17.916,18.125,18.227,29.248,18.153,17.857,18.121,17.857,495,7.516252898
21,9,15,17.857,27.281,27.492,27.98,27.743,18.743,29.114,19.209,27.363,18.613,17.857,2835,7.516252898
33,8,4,18.361,20.794,18.112,21.486,18.751,20.549,19.491,17.857,27.603,21.426,17.857,1056,7.516252898
37,5,10,27.463,27.733,19.644,19.741,19.227,21.869,17.857,18.179,18.404,19.919,17.857,1850,7.516252898
49,16,8,20.207,18.201,19.113,17.857,19.341,18.289,19.56,18.492,20.016,21.2,17.857,6272,7.516252898
54,10,16,20.668,27.886,33.581,27.499,27.675,17.857,18.115,19.523,31.908,21.335,17.857,8640,7.516252898
56,8,16,19.948,20.189,19.189,19.17,20.214,19.897,27.995,17.857,23.347,27.704,17.857,7168,7.516252898
66,10,6,18.422,28.063,19.112,27.878,20.595,18.355,19.84,18.2,17.857,19.116,17.857,3960,7.516252898
86,12,12,20.149,17.906,19.746,18.045,20.446,18.698,18.565,21.018,18.077,17.857,17.857,12384,7.516252898
95,14,6,27.619,21.69,19.132,27.704,18.634,27.587,17.857,19.264,18.441,19.073,17.857,7980,7.516252898
108,14,8,17.857,18.976,18.962,20.048,27.915,19.15,28.159,17.966,19.221,18.519,17.857,12096,7.516252898
109,6,11,27.618,18.303,17.857,22.529,21.684,19.407,19.156,31.873,19.19,27.691,17.857,7194,7.516252898
128,4,15,19.341,21.429,18.617,28.064,18.851,27.873,17.857,28.123,17.929,19.948,17.857,7680,7.516252898
37,10,13,18.118,18.24,17.858,21.801,18.14,18.57,18.178,19.517,20.037,18.531,17.858,4810,7.515832008
58,12,7,21.975,28.084,18.714,17.858,27.656,20.869,18.743,20.989,20.08,27.955,17.858,4872,7.515832008
60,16,11,28.834,19.189,27.919,17.858,18.935,18.899,18.631,20.262,19.47,17.947,17.858,10560,7.515832008
67,4,4,20.542,18.125,17.858,18.384,19.275,19.611,20.748,18.229,27.63,19.641,17.858,1072,7.515832008
74,4,16,27.396,28.523,21.777,18.158,28.044,17.858,28.143,18.087,18.998,18.493,17.858,4736,7.515832008
85,13,10,18.86,28.094,18.8,18.217,19.147,18.094,18.673,18.469,17.858,18.343,17.858,11050,7.515832008
89,4,7,18.963,20.118,17.979,19.665,20.954,18.897,19.35,18.109,17.858,18.157,17.858,2492,7.515832008
34,13,9,19.051,17.989,18.005,18.287,17.859,18.577,18.476,27.659,27.609,17.957,17.859,3978,7.515411165
47,5,6,20.855,19.924,28.094,21.168,18.734,17.859,18.109,19.976,18.929,18.029,17.859,1410,7.515411165
49,5,10,18.939,27.765,18.299,18.241,21.61,18.776,17.859,18.823,20.299,20.796,17.859,2450,7.515411165
50,4,12,28.308,18.886,29.407,18.577,28.262,27.811,20.01,17.859,18.574,17.985,17.859,2400,7.515411165
50,10,5,18.872,20.173,18.481,27.8,28.115,18.419,19.029,19.59,17.859,20.004,17.859,2500,7.515411165
62,7,7,19.649,19.943,17.927,21.16,17.859,22.146,19.787,19.075,18.249,20.454,17.859,3038,7.515411165
62,16,12,18.238,20.305,27.581,19.168,20.502,18.762,20.421,17.859,18.375,18.311,17.859,11904,7.515411165
98,12,13,18.551,20.024,20.076,17.859,18.303,19.283,27.91,20.498,21.461,18.565,17.859,15288,7.515411165
99,4,5,19.332,21.252,17.859,20.311,27.868,19.137,20.201,20.497,27.963,18.343,17.859,1980,7.515411165
108,11,8,19.634,20.985,19.224,17.859,19.017,18.863,18.831,18.297,18.847,18.993,17.859,9504,7.515411165
108,11,15,21.231,19.827,17.859,19.684,17.929,19.479,19.568,27.93,27.829,18.393,17.859,17820,7.515411165
25,5,6,19.174,18.973,17.86,19.396,18.424,17.981,21.116,19.001,21.521,27.792,17.86,750,7.51499037
44,10,5,17.86,18.829,19.064,34.126,28.83,26.872,28.02,27.763,18.055,20.566,17.86,2200,7.51499037
59,11,4,19.686,22.092,21.826,28.465,17.86,19.471,19.46,21.164,19.414,20.964,17.86,2596,7.51499037
68,10,14,18.388,20.629,18.878,19.014,17.874,18.468,27.507,18.661,19.858,17.86,17.86,9520,7.51499037
70,5,9,18.395,18.648,19.785,19.825,18.674,17.86,19.863,20.863,17.89,19.336,17.86,3150,7.51499037
82,9,15,18.84,18.849,18.217,18.821,17.983,18.816,17.86,19.249,18.635,19.22,17.86,11070,7.51499037
121,7,15,20.313,17.86,18.386,18.12,20.53,18.291,20.863,20.256,18.79,20.741,17.86,12705,7.51499037
31,4,7,19.045,18.631,18.369,17.861,18.424,18.08,18.83,18.079,18.958,19.313,17.861,868,7.514569621
52,7,15,27.825,19.629,19.665,18.694,20.963,19.396,17.861,18.608,18.002,21.288,17.861,5460,7.514569621
57,16,8,27.748,18.154,18.16,27.691,19.196,19.25,27.474,17.861,19.761,27.899,17.861,7296,7.514569621
61,8,13,19.857,17.861,19.574,18.254,18.372,17.948,17.943,18.592,27.701,28.072,17.861,6344,7.514569621
77,9,9,19.771,19.899,18.93,19.166,18.151,20.061,17.861,17.977,18.715,17.908,17.861,6237,7.514569621
78,16,4,17.861,18.884,19.551,18.937,18.521,18.68,18.22,20.834,18.651,19.288,17.861,4992,7.514569621
81,12,4,27.938,19.651,18.194,17.897,17.974,19.248,17.861,25.825,27.981,18.068,17.861,3888,7.514569621
95,7,7,17.861,18.595,18.03,18.692,19.7,18.616,20.664,19.886,18.944,19.671,17.861,4655,7.514569621
95,13,4,27.607,18.201,27.871,17.861,28.512,19.063,28.807,18.028,20.158,18.287,17.861,4940,7.514569621
108,4,16,19.572,19.029,18.369,17.937,18.57,17.861,19.201,18.069,19.301,18.457,17.861,6912,7.514569621
126,14,10,20.701,21.879,18.116,27.913,20.851,28.782,18.717,17.861,21.914,28.205,17.861,17640,7.514569621
10,10,11,27.212,19.592,27.178,17.871,18.438,27.849,27.291,17.862,27.551,18.49,17.862,1100,7.514148919
35,6,13,21.687,18.309,19.591,27.52,18.217,20.982,27.83,19.063,19.975,17.862,17.862,2730,7.514148919
56,5,13,21.094,27.649,18.166,27.542,19.164,18.002,19.815,27.641,17.862,27.662,17.862,3640,7.514148919
62,9,6,20.578,18.027,17.862,18.323,18.096,18.085,19.595,17.913,20.458,18.775,17.862,3348,7.514148919
63,7,13,20.617,20.614,18.828,19.434,19.102,20.215,27.739,18.868,18.096,17.862,17.862,5733,7.514148919
69,7,8,27.621,17.862,21.588,18.521,19.479,27.667,20.656,19.62,27.674,17.967,17.862,3864,7.514148919
82,16,9,27.696,18.368,27.849,18.965,28.036,18.086,17.862,18.233,19.108,19.39,17.862,11808,7.514148919
86,16,12,19.446,18.261,27.868,27.82,19.415,20.598,19.84,17.862,18.824,19.219,17.862,16512,7.514148919
98,11,5,18.533,27.513,18.951,23.066,22.424,28.646,17.862,19.146,19.488,19.862,17.862,5390,7.514148919
103,8,12,18.311,27.977,17.862,27.758,18.448,28.168,20.167,27.698,18.344,18.717,17.862,9888,7.514148919
114,14,12,27.566,18.256,21.13,19.812,19.634,17.996,17.862,18.205,18.578,18.268,17.862,19152,7.514148919
122,16,7,18.449,19.656,18.497,20.377,27.725,20.06,18.937,18.91,17.862,18.431,17.862,13664,7.514148919
4,15,9,27.059,27.233,19.941,19.834,19.408,18.949,20.165,27.423,17.863,19.055,17.863,540,7.513728265
32,5,8,18.797,19.92,17.863,19.398,18.285,19.463,18.31,19.014,27.552,27.531,17.863,1280,7.513728265
54,16,6,20.172,28.679,17.906,19.316,18.68,18.709,19.2,18.864,18.447,17.863,17.863,5184,7.513728265
67,5,6,18.074,21.211,18.815,21.055,18.159,21.504,27.832,18.187,17.863,19.136,17.863,2010,7.513728265
72,9,6,21.307,19.989,17.863,20.056,20.211,20.703,21.81,27.69,21.759,28.816,17.863,3888,7.513728265
73,4,8,19.093,28.657,18.062,18.222,18.363,18.016,20.943,17.863,19.119,19.1,17.863,2336,7.513728265
76,16,11,17.865,17.863,18.439,18.096,19.007,18.044,20.297,18.143,18.71,28.188,17.863,13376,7.513728265
83,15,4,32.65,18.503,20.588,17.863,21.079,18.772,19.291,19.418,19.34,20.155,17.863,4980,7.513728265
88,6,4,27.688,28.505,20.217,19.87,18.628,18.617,17.863,19.091,18.291,19.408,17.863,2112,7.513728265
93,7,8,19.437,19.097,19.872,18.256,20.162,17.863,18.575,19.31,20.574,18.314,17.863,5208,7.513728265
96,11,12,18.046,18.989,28.065,17.863,20.277,27.867,19.032,19.394,28.651,18.768,17.863,12672,7.513728265
113,8,9,18.862,20.101,17.863,20.672,22.63,28.109,19.924,18.348,18.495,18.605,17.863,8136,7.513728265
120,6,12,18.6,27.668,18.46,27.886,20.041,18.571,18.168,17.863,18.164,18.379,17.863,8640,7.513728265
124,5,15,18.901,18.398,18.233,19.137,17.863,18.277,28.096,19.752,18.509,18.884,17.863,9300,7.513728265
26,16,10,21.034,27.854,29.674,19.068,27.354,17.864,21.155,21.526,27.301,27.381,17.864,4160,7.513307658
44,13,5,21.083,17.864,19.993,20.695,21.89,18.235,20.019,18.874,20.359,19.177,17.864,2860,7.513307658
54,13,6,18.745,28.401,19.765,17.864,27.566,30.462,28.443,21.577,19.11,19.088,17.864,4212,7.513307658
64,9,15,19.073,18.327,20.158,19.856,18,17.957,20.635,18.935,18.526,17.864,17.864,8640,7.513307658
80,10,7,20.673,18.79,17.864,27.665,19.729,19.317,18.616,18.737,19.952,18.899,17.864,5600,7.513307658
84,5,4,18.979,20.533,19.15,19.613,19.692,18.655,17.925,19.293,17.864,17.938,17.864,1680,7.513307658
87,10,11,20.103,20.22,19.185,20.723,27.631,19.951,20.541,33.421,18.167,17.864,17.864,9570,7.513307658
92,12,7,21.091,19.46,18.783,18.753,19.348,20.016,27.738,27.702,19.479,17.864,17.864,7728,7.513307658
102,7,7,19.089,19.376,19.073,19.519,18.837,17.864,18.476,18.726,18.005,18.713,17.864,4998,7.513307658
106,7,14,18.049,18.75,18.093,19.099,18.299,18.771,18.28,17.864,19.101,21.613,17.864,10388,7.513307658
107,4,5,18.47,28.612,27.626,28.316,27.791,20.406,18.542,17.864,28.168,27.665,17.864,2140,7.513307658
109,14,10,18.729,19.911,18.338,20.528,17.983,18.4,18.244,20.155,17.864,19.221,17.864,15260,7.513307658
