Tm,Tr,Tc,Kernel Time,GFLOPS
117,15,10,2.861,46.91287242
118,6,6,2.861,46.91287242
120,14,5,2.861,46.91287242
124,15,6,2.861,46.91287242
125,13,16,2.861,46.91287242
23,9,13,2.862,46.89648078
23,12,8,2.862,46.89648078
28,9,11,2.862,46.89648078
31,12,11,2.862,46.89648078
32,10,8,2.862,46.89648078
36,12,9,2.862,46.89648078
37,10,8,2.862,46.89648078
37,10,12,2.862,46.89648078
40,14,11,2.862,46.89648078
41,11,8,2.862,46.89648078
43,9,7,2.862,46.89648078
43,10,12,2.862,46.89648078
43,14,12,2.862,46.89648078
44,14,12,2.862,46.89648078
48,11,6,2.862,46.89648078
52,7,13,2.862,46.89648078
53,6,13,2.862,46.89648078
54,13,15,2.862,46.89648078
55,6,8,2.862,46.89648078
56,13,12,2.862,46.89648078
56,15,10,2.862,46.89648078
61,6,12,2.862,46.89648078
61,7,13,2.862,46.89648078
63,11,12,2.862,46.89648078
63,16,13,2.862,46.89648078
70,15,4,2.862,46.89648078
71,12,14,2.862,46.89648078
71,15,4,2.862,46.89648078
77,12,14,2.862,46.89648078
80,6,7,2.862,46.89648078
81,4,4,2.862,46.89648078
82,5,15,2.862,46.89648078
85,12,13,2.862,46.89648078
86,5,15,2.862,46.89648078
89,7,7,2.862,46.89648078
90,13,5,2.862,46.89648078
97,12,7,2.862,46.89648078
98,7,6,2.862,46.89648078
100,4,8,2.862,46.89648078
101,12,4,2.862,46.89648078
106,14,5,2.862,46.89648078
108,6,6,2.862,46.89648078
110,15,14,2.862,46.89648078
112,14,13,2.862,46.89648078
114,4,11,2.862,46.89648078
115,14,4,2.862,46.89648078
117,10,14,2.862,46.89648078
117,12,14,2.862,46.89648078
119,13,12,2.862,46.89648078
119,15,15,2.862,46.89648078
120,8,4,2.862,46.89648078
122,12,7,2.862,46.89648078
122,12,14,2.862,46.89648078
123,15,16,2.862,46.89648078
124,15,9,2.862,46.89648078
10,13,16,2.863,46.88010059
20,13,16,2.863,46.88010059
31,8,11,2.863,46.88010059
35,11,9,2.863,46.88010059
36,11,8,2.863,46.88010059
37,5,16,2.863,46.88010059
39,13,15,2.863,46.88010059
40,14,10,2.863,46.88010059
43,6,14,2.863,46.88010059
44,13,15,2.863,46.88010059
50,6,11,2.863,46.88010059
50,11,12,2.863,46.88010059
53,6,12,2.863,46.88010059
55,14,10,2.863,46.88010059
56,10,6,2.863,46.88010059
56,10,15,2.863,46.88010059
56,12,6,2.863,46.88010059
56,12,12,2.863,46.88010059
56,12,13,2.863,46.88010059
57,9,13,2.863,46.88010059
57,15,11,2.863,46.88010059
59,6,11,2.863,46.88010059
60,13,6,2.863,46.88010059
61,7,10,2.863,46.88010059
62,12,13,2.863,46.88010059
65,5,11,2.863,46.88010059
65,16,14,2.863,46.88010059
66,6,7,2.863,46.88010059
71,4,13,2.863,46.88010059
71,16,14,2.863,46.88010059
77,7,7,2.863,46.88010059
78,14,5,2.863,46.88010059
79,4,7,2.863,46.88010059
82,12,15,2.863,46.88010059
83,9,4,2.863,46.88010059
85,15,4,2.863,46.88010059
89,4,11,2.863,46.88010059
90,7,13,2.863,46.88010059
90,15,7,2.863,46.88010059
94,10,4,2.863,46.88010059
97,7,12,2.863,46.88010059
102,4,14,2.863,46.88010059
102,13,13,2.863,46.88010059
102,14,14,2.863,46.88010059
112,12,13,2.863,46.88010059
117,9,14,2.863,46.88010059
117,10,4,2.863,46.88010059
120,15,5,2.863,46.88010059
122,12,11,2.863,46.88010059
124,10,13,2.863,46.88010059
20,11,16,2.864,46.86373184
27,12,10,2.864,46.86373184
29,12,12,2.864,46.86373184
40,11,8,2.864,46.86373184
42,12,9,2.864,46.86373184
44,4,12,2.864,46.86373184
44,14,14,2.864,46.86373184
45,6,9,2.864,46.86373184
45,15,15,2.864,46.86373184
50,15,8,2.864,46.86373184
53,4,9,2.864,46.86373184
54,11,6,2.864,46.86373184
57,6,12,2.864,46.86373184
64,16,14,2.864,46.86373184
65,14,13,2.864,46.86373184
66,12,5,2.864,46.86373184
74,15,4,2.864,46.86373184
78,15,7,2.864,46.86373184
79,4,12,2.864,46.86373184
79,7,4,2.864,46.86373184
79,11,5,2.864,46.86373184
79,16,14,2.864,46.86373184
83,5,15,2.864,46.86373184
84,11,5,2.864,46.86373184
84,15,4,2.864,46.86373184
88,4,11,2.864,46.86373184
89,13,5,2.864,46.86373184
89,14,15,2.864,46.86373184
90,14,13,2.864,46.86373184
90,15,6,2.864,46.86373184
91,7,15,2.864,46.86373184
94,8,4,2.864,46.86373184
97,12,4,2.864,46.86373184
97,13,15,2.864,46.86373184
98,5,11,2.864,46.86373184
98,6,7,2.864,46.86373184
104,8,5,2.864,46.86373184
104,12,4,2.864,46.86373184
105,7,6,2.864,46.86373184
108,15,4,2.864,46.86373184
110,10,5,2.864,46.86373184
111,15,6,2.864,46.86373184
112,6,7,2.864,46.86373184
112,15,5,2.864,46.86373184
114,8,4,2.864,46.86373184
115,8,4,2.864,46.86373184
116,4,11,2.864,46.86373184
118,4,9,2.864,46.86373184
118,9,13,2.864,46.86373184
122,12,15,2.864,46.86373184
124,6,12,2.864,46.86373184
125,16,15,2.864,46.86373184
26,14,9,2.865,46.84737452
36,8,10,2.865,46.84737452
36,10,12,2.865,46.84737452
37,16,4,2.865,46.84737452
37,16,5,2.865,46.84737452
39,15,14,2.865,46.84737452
40,12,11,2.865,46.84737452
43,12,4,2.865,46.84737452
43,13,9,2.865,46.84737452
43,15,11,2.865,46.84737452
44,12,7,2.865,46.84737452
44,13,14,2.865,46.84737452
44,14,6,2.865,46.84737452
44,14,10,2.865,46.84737452
46,7,11,2.865,46.84737452
49,12,6,2.865,46.84737452
55,14,12,2.865,46.84737452
55,15,10,2.865,46.84737452
57,13,13,2.865,46.84737452
62,8,14,2.865,46.84737452
62,11,10,2.865,46.84737452
63,10,9,2.865,46.84737452
64,4,9,2.865,46.84737452
65,13,15,2.865,46.84737452
70,7,6,2.865,46.84737452
72,14,7,2.865,46.84737452
75,5,10,2.865,46.84737452
76,12,15,2.865,46.84737452
77,7,4,2.865,46.84737452
78,14,12,2.865,46.84737452
79,14,15,2.865,46.84737452
79,15,7,2.865,46.84737452
82,5,14,2.865,46.84737452
83,5,12,2.865,46.84737452
84,14,14,2.865,46.84737452
86,15,5,2.865,46.84737452
90,15,16,2.865,46.84737452
91,4,14,2.865,46.84737452
98,5,8,2.865,46.84737452
100,5,10,2.865,46.84737452
102,6,15,2.865,46.84737452
103,12,16,2.865,46.84737452
103,15,13,2.865,46.84737452
106,5,14,2.865,46.84737452
108,4,11,2.865,46.84737452
108,12,4,2.865,46.84737452
108,14,15,2.865,46.84737452
109,13,14,2.865,46.84737452
116,14,6,2.865,46.84737452
117,11,5,2.865,46.84737452
118,13,12,2.865,46.84737452
122,6,15,2.865,46.84737452
122,14,7,2.865,46.84737452
123,15,8,2.865,46.84737452
123,16,15,2.865,46.84737452
126,12,8,2.865,46.84737452
28,4,16,2.866,46.83102861
31,8,10,2.866,46.83102861
40,9,13,2.866,46.83102861
41,12,11,2.866,46.83102861
43,7,11,2.866,46.83102861
50,14,6,2.866,46.83102861
54,6,8,2.866,46.83102861
57,15,8,2.866,46.83102861
58,7,10,2.866,46.83102861
58,12,14,2.866,46.83102861
59,7,8,2.866,46.83102861
60,7,12,2.866,46.83102861
62,14,10,2.866,46.83102861
62,16,13,2.866,46.83102861
63,10,8,2.866,46.83102861
71,15,5,2.866,46.83102861
72,15,7,2.866,46.83102861
73,14,5,2.866,46.83102861
76,15,4,2.866,46.83102861
77,11,15,2.866,46.83102861
78,5,13,2.866,46.83102861
78,13,5,2.866,46.83102861
79,5,13,2.866,46.83102861
84,15,7,2.866,46.83102861
85,4,14,2.866,46.83102861
95,4,8,2.866,46.83102861
95,4,10,2.866,46.83102861
98,8,5,2.866,46.83102861
104,14,4,2.866,46.83102861
109,5,11,2.866,46.83102861
109,7,12,2.866,46.83102861
116,15,4,2.866,46.83102861
117,16,11,2.866,46.83102861
118,5,10,2.866,46.83102861
118,15,6,2.866,46.83102861
119,9,5,2.866,46.83102861
120,11,16,2.866,46.83102861
122,12,12,2.866,46.83102861
122,13,4,2.866,46.83102861
124,10,6,2.866,46.83102861
124,10,7,2.866,46.83102861
124,13,9,2.866,46.83102861
125,11,7,2.866,46.83102861
16,8,10,2.867,46.81469411
18,8,16,2.867,46.81469411
27,10,8,2.867,46.81469411
35,9,8,2.867,46.81469411
38,16,5,2.867,46.81469411
40,10,14,2.867,46.81469411
40,12,14,2.867,46.81469411
41,8,15,2.867,46.81469411
42,5,16,2.867,46.81469411
42,8,8,2.867,46.81469411
43,12,10,2.867,46.81469411
48,15,13,2.867,46.81469411
55,12,11,2.867,46.81469411
57,8,14,2.867,46.81469411
58,14,12,2.867,46.81469411
59,15,14,2.867,46.81469411
61,6,11,2.867,46.81469411
61,13,13,2.867,46.81469411
62,14,9,2.867,46.81469411
64,16,15,2.867,46.81469411
65,7,6,2.867,46.81469411
67,4,15,2.867,46.81469411
67,15,15,2.867,46.81469411
71,8,4,2.867,46.81469411
74,7,4,2.867,46.81469411
77,14,16,2.867,46.81469411
78,11,4,2.867,46.81469411
84,4,15,2.867,46.81469411
91,7,13,2.867,46.81469411
101,15,10,2.867,46.81469411
104,4,15,2.867,46.81469411
105,4,14,2.867,46.81469411
106,8,5,2.867,46.81469411
106,14,4,2.867,46.81469411
107,4,14,2.867,46.81469411
108,5,10,2.867,46.81469411
110,12,5,2.867,46.81469411
111,13,12,2.867,46.81469411
112,12,12,2.867,46.81469411
116,6,6,2.867,46.81469411
117,7,13,2.867,46.81469411
117,15,4,2.867,46.81469411
121,4,15,2.867,46.81469411
121,8,5,2.867,46.81469411
122,8,15,2.867,46.81469411
123,6,14,2.867,46.81469411
124,9,6,2.867,46.81469411
124,13,13,2.867,46.81469411
125,6,9,2.867,46.81469411
23,8,12,2.868,46.79837099
34,15,14,2.868,46.79837099
36,16,4,2.868,46.79837099
39,10,15,2.868,46.79837099
40,13,9,2.868,46.79837099
43,11,12,2.868,46.79837099
45,7,14,2.868,46.79837099
46,11,6,2.868,46.79837099
47,15,7,2.868,46.79837099
50,8,12,2.868,46.79837099
54,15,15,2.868,46.79837099
56,11,7,2.868,46.79837099
63,14,8,2.868,46.79837099
65,4,9,2.868,46.79837099
74,5,15,2.868,46.79837099
77,14,14,2.868,46.79837099
78,4,8,2.868,46.79837099
79,12,15,2.868,46.79837099
79,13,15,2.868,46.79837099
80,14,5,2.868,46.79837099
84,5,12,2.868,46.79837099
84,6,13,2.868,46.79837099
85,5,11,2.868,46.79837099
85,15,16,2.868,46.79837099
90,9,5,2.868,46.79837099
90,10,15,2.868,46.79837099
101,13,14,2.868,46.79837099
108,13,13,2.868,46.79837099
109,11,14,2.868,46.79837099
111,13,7,2.868,46.79837099
119,4,13,2.868,46.79837099
119,10,4,2.868,46.79837099
119,10,5,2.868,46.79837099
119,12,4,2.868,46.79837099
120,5,15,2.868,46.79837099
121,4,8,2.868,46.79837099
121,5,8,2.868,46.79837099
122,10,14,2.868,46.79837099
125,9,7,2.868,46.79837099
127,6,13,2.868,46.79837099
12,11,16,2.869,46.78205925
29,12,10,2.869,46.78205925
33,15,14,2.869,46.78205925
39,12,10,2.869,46.78205925
39,13,8,2.869,46.78205925
40,14,14,2.869,46.78205925
41,11,14,2.869,46.78205925
42,10,11,2.869,46.78205925
43,12,7,2.869,46.78205925
46,6,11,2.869,46.78205925
47,12,6,2.869,46.78205925
57,7,9,2.869,46.78205925
57,12,14,2.869,46.78205925
58,14,14,2.869,46.78205925
59,12,7,2.869,46.78205925
59,14,15,2.869,46.78205925
63,13,16,2.869,46.78205925
69,15,5,2.869,46.78205925
79,4,11,2.869,46.78205925
82,6,6,2.869,46.78205925
88,14,15,2.869,46.78205925
91,15,14,2.869,46.78205925
98,5,12,2.869,46.78205925
98,10,5,2.869,46.78205925
99,15,4,2.869,46.78205925
104,5,9,2.869,46.78205925
104,6,7,2.869,46.78205925
105,14,4,2.869,46.78205925
110,14,15,2.869,46.78205925
112,13,13,2.869,46.78205925
112,14,9,2.869,46.78205925
114,5,12,2.869,46.78205925
114,13,5,2.869,46.78205925
117,11,14,2.869,46.78205925
118,15,4,2.869,46.78205925
118,15,9,2.869,46.78205925
119,15,11,2.869,46.78205925
120,13,5,2.869,46.78205925
122,4,13,2.869,46.78205925
123,4,13,2.869,46.78205925
124,6,10,2.869,46.78205925
124,14,16,2.869,46.78205925
125,9,11,2.869,46.78205925
126,11,6,2.869,46.78205925
12,16,11,2.87,46.76575889
16,10,8,2.87,46.76575889
33,12,15,2.87,46.76575889
39,8,7,2.87,46.76575889
39,15,13,2.87,46.76575889
40,12,15,2.87,46.76575889
46,11,15,2.87,46.76575889
48,9,6,2.87,46.76575889
51,7,14,2.87,46.76575889
53,6,15,2.87,46.76575889
55,11,13,2.87,46.76575889
55,12,14,2.87,46.76575889
55,13,16,2.87,46.76575889
55,15,9,2.87,46.76575889
56,9,15,2.87,46.76575889
57,13,9,2.87,46.76575889
57,14,8,2.87,46.76575889
63,14,10,2.87,46.76575889
64,5,14,2.87,46.76575889
71,13,5,2.87,46.76575889
79,5,12,2.87,46.76575889
86,4,15,2.87,46.76575889
92,6,6,2.87,46.76575889
97,7,6,2.87,46.76575889
102,12,5,2.87,46.76575889
103,15,5,2.87,46.76575889
108,4,12,2.87,46.76575889
110,6,7,2.87,46.76575889
110,6,15,2.87,46.76575889
111,12,5,2.87,46.76575889
114,4,8,2.87,46.76575889
116,5,8,2.87,46.76575889
120,5,14,2.87,46.76575889
121,4,11,2.87,46.76575889
122,13,13,2.87,46.76575889
123,10,7,2.87,46.76575889
125,7,9,2.87,46.76575889
127,14,6,2.87,46.76575889
20,7,16,2.871,46.74946987
23,9,9,2.871,46.74946987
28,5,16,2.871,46.74946987
29,11,8,2.871,46.74946987
32,15,12,2.871,46.74946987
36,11,9,2.871,46.74946987
38,13,10,2.871,46.74946987
42,4,16,2.871,46.74946987
43,11,11,2.871,46.74946987
43,13,8,2.871,46.74946987
43,15,8,2.871,46.74946987
46,10,6,2.871,46.74946987
47,6,15,2.871,46.74946987
49,14,12,2.871,46.74946987
49,15,10,2.871,46.74946987
57,11,13,2.871,46.74946987
58,6,12,2.871,46.74946987
72,16,13,2.871,46.74946987
79,11,15,2.871,46.74946987
83,14,13,2.871,46.74946987
83,15,5,2.871,46.74946987
84,4,13,2.871,46.74946987
86,6,6,2.871,46.74946987
97,5,10,2.871,46.74946987
106,4,12,2.871,46.74946987
109,14,12,2.871,46.74946987
109,16,13,2.871,46.74946987
119,14,13,2.871,46.74946987
127,13,6,2.871,46.74946987
14,16,14,2.872,46.7331922
21,16,13,2.872,46.7331922
25,10,11,2.872,46.7331922
27,11,9,2.872,46.7331922
27,16,14,2.872,46.7331922
32,8,9,2.872,46.7331922
32,12,12,2.872,46.7331922
38,8,8,2.872,46.7331922
39,13,10,2.872,46.7331922
42,8,12,2.872,46.7331922
45,15,16,2.872,46.7331922
46,13,6,2.872,46.7331922
47,9,7,2.872,46.7331922
49,13,10,2.872,46.7331922
55,12,12,2.872,46.7331922
57,10,6,2.872,46.7331922
57,12,11,2.872,46.7331922
60,7,13,2.872,46.7331922
60,11,6,2.872,46.7331922
61,12,10,2.872,46.7331922
65,5,12,2.872,46.7331922
66,13,15,2.872,46.7331922
67,14,7,2.872,46.7331922
70,7,14,2.872,46.7331922
74,6,7,2.872,46.7331922
74,15,5,2.872,46.7331922
83,15,4,2.872,46.7331922
83,15,11,2.872,46.7331922
85,12,15,2.872,46.7331922
91,16,12,2.872,46.7331922
95,14,5,2.872,46.7331922
97,14,12,2.872,46.7331922
98,5,9,2.872,46.7331922
103,6,7,2.872,46.7331922
111,8,5,2.872,46.7331922
112,10,5,2.872,46.7331922
114,5,15,2.872,46.7331922
118,14,6,2.872,46.7331922
119,5,8,2.872,46.7331922
119,14,6,2.872,46.7331922
120,5,8,2.872,46.7331922
121,7,15,2.872,46.7331922
123,12,11,2.872,46.7331922
12,10,16,2.873,46.71692586
14,11,16,2.873,46.71692586
21,16,11,2.873,46.71692586
35,10,13,2.873,46.71692586
37,4,16,2.873,46.71692586
40,14,12,2.873,46.71692586
51,14,14,2.873,46.71692586
56,12,14,2.873,46.71692586
60,7,8,2.873,46.71692586
61,13,14,2.873,46.71692586
64,9,4,2.873,46.71692586
64,13,12,2.873,46.71692586
67,5,13,2.873,46.71692586
67,11,5,2.873,46.71692586
72,6,6,2.873,46.71692586
72,8,4,2.873,46.71692586
72,16,14,2.873,46.71692586
78,5,10,2.873,46.71692586
79,8,4,2.873,46.71692586
80,5,14,2.873,46.71692586
80,6,4,2.873,46.71692586
87,4,11,2.873,46.71692586
87,5,15,2.873,46.71692586
87,15,4,2.873,46.71692586
97,4,8,2.873,46.71692586
99,8,4,2.873,46.71692586
111,6,7,2.873,46.71692586
111,13,4,2.873,46.71692586
112,13,11,2.873,46.71692586
116,13,7,2.873,46.71692586
119,7,13,2.873,46.71692586
122,16,11,2.873,46.71692586
124,7,12,2.873,46.71692586
22,11,10,2.874,46.70067084
38,13,8,2.874,46.70067084
42,8,10,2.874,46.70067084
42,11,10,2.874,46.70067084
42,16,4,2.874,46.70067084
44,13,13,2.874,46.70067084
51,9,4,2.874,46.70067084
51,9,7,2.874,46.70067084
51,10,4,2.874,46.70067084
56,13,7,2.874,46.70067084
58,10,7,2.874,46.70067084
58,14,13,2.874,46.70067084
61,10,7,2.874,46.70067084
61,12,6,2.874,46.70067084
62,12,9,2.874,46.70067084
64,6,7,2.874,46.70067084
64,15,12,2.874,46.70067084
76,13,5,2.874,46.70067084
84,15,5,2.874,46.70067084
91,4,15,2.874,46.70067084
92,6,7,2.874,46.70067084
92,8,4,2.874,46.70067084
97,6,7,2.874,46.70067084
98,14,12,2.874,46.70067084
99,4,8,2.874,46.70067084
102,15,12,2.874,46.70067084
104,7,6,2.874,46.70067084
104,14,5,2.874,46.70067084
106,9,5,2.874,46.70067084
107,14,5,2.874,46.70067084
110,12,14,2.874,46.70067084
111,10,5,2.874,46.70067084
112,6,15,2.874,46.70067084
113,13,5,2.874,46.70067084
117,12,5,2.874,46.70067084
118,4,12,2.874,46.70067084
118,12,7,2.874,46.70067084
119,13,5,2.874,46.70067084
121,4,12,2.874,46.70067084
121,5,12,2.874,46.70067084
123,10,6,2.874,46.70067084
124,11,13,2.874,46.70067084
124,14,9,2.874,46.70067084
125,11,11,2.874,46.70067084
18,16,8,2.875,46.68442713
27,11,14,2.875,46.68442713
31,10,12,2.875,46.68442713
33,14,12,2.875,46.68442713
34,9,6,2.875,46.68442713
36,11,11,2.875,46.68442713
37,14,16,2.875,46.68442713
40,12,12,2.875,46.68442713
43,16,15,2.875,46.68442713
44,6,14,2.875,46.68442713
44,7,14,2.875,46.68442713
44,14,7,2.875,46.68442713
48,12,8,2.875,46.68442713
49,10,4,2.875,46.68442713
49,11,6,2.875,46.68442713
51,4,9,2.875,46.68442713
51,6,13,2.875,46.68442713
51,11,15,2.875,46.68442713
56,16,16,2.875,46.68442713
58,9,14,2.875,46.68442713
61,9,6,2.875,46.68442713
61,11,6,2.875,46.68442713
71,4,8,2.875,46.68442713
72,10,15,2.875,46.68442713
73,4,8,2.875,46.68442713
74,4,8,2.875,46.68442713
83,11,4,2.875,46.68442713
84,13,15,2.875,46.68442713
87,15,5,2.875,46.68442713
91,7,7,2.875,46.68442713
101,5,14,2.875,46.68442713
112,5,8,2.875,46.68442713
116,15,11,2.875,46.68442713
117,5,8,2.875,46.68442713
117,14,7,2.875,46.68442713
118,5,9,2.875,46.68442713
118,6,14,2.875,46.68442713
119,5,9,2.875,46.68442713
119,15,14,2.875,46.68442713
120,12,4,2.875,46.68442713
121,5,11,2.875,46.68442713
122,4,9,2.875,46.68442713
122,15,12,2.875,46.68442713
123,14,6,2.875,46.68442713
125,10,16,2.875,46.68442713
10,12,16,2.876,46.66819471
15,6,16,2.876,46.66819471
33,15,12,2.876,46.66819471
37,9,10,2.876,46.66819471
38,9,9,2.876,46.66819471
43,7,14,2.876,46.66819471
43,11,7,2.876,46.66819471
44,11,6,2.876,46.66819471
46,13,7,2.876,46.66819471
47,13,6,2.876,46.66819471
50,8,14,2.876,46.66819471
51,6,11,2.876,46.66819471
51,9,15,2.876,46.66819471
51,14,7,2.876,46.66819471
51,15,11,2.876,46.66819471
52,15,13,2.876,46.66819471
55,6,13,2.876,46.66819471
55,13,11,2.876,46.66819471
56,14,11,2.876,46.66819471
58,15,13,2.876,46.66819471
61,11,7,2.876,46.66819471
66,7,6,2.876,46.66819471
66,13,5,2.876,46.66819471
69,7,7,2.876,46.66819471
71,13,4,2.876,46.66819471
72,11,5,2.876,46.66819471
73,14,14,2.876,46.66819471
78,15,16,2.876,46.66819471
80,11,14,2.876,46.66819471
81,7,7,2.876,46.66819471
84,13,13,2.876,46.66819471
85,11,5,2.876,46.66819471
91,15,4,2.876,46.66819471
95,5,15,2.876,46.66819471
101,15,8,2.876,46.66819471
102,5,15,2.876,46.66819471
108,14,5,2.876,46.66819471
110,15,6,2.876,46.66819471
112,5,11,2.876,46.66819471
112,14,14,2.876,46.66819471
114,11,4,2.876,46.66819471
115,5,15,2.876,46.66819471
116,4,12,2.876,46.66819471
118,11,16,2.876,46.66819471
119,7,14,2.876,46.66819471
119,13,7,2.876,46.66819471
123,7,10,2.876,46.66819471
123,13,7,2.876,46.66819471
124,9,7,2.876,46.66819471
124,11,6,2.876,46.66819471
125,6,11,2.876,46.66819471
125,12,14,2.876,46.66819471
125,14,13,2.876,46.66819471
126,15,6,2.876,46.66819471
14,8,16,2.877,46.65197358
28,9,14,2.877,46.65197358
30,15,16,2.877,46.65197358
31,4,16,2.877,46.65197358
34,7,10,2.877,46.65197358
40,15,11,2.877,46.65197358
43,16,16,2.877,46.65197358
50,16,15,2.877,46.65197358
53,11,6,2.877,46.65197358
55,13,15,2.877,46.65197358
56,6,13,2.877,46.65197358
56,13,11,2.877,46.65197358
59,9,7,2.877,46.65197358
61,8,7,2.877,46.65197358
67,5,15,2.877,46.65197358
75,4,8,2.877,46.65197358
75,10,5,2.877,46.65197358
76,5,15,2.877,46.65197358
79,5,11,2.877,46.65197358
79,14,14,2.877,46.65197358
80,15,5,2.877,46.65197358
83,6,6,2.877,46.65197358
83,12,5,2.877,46.65197358
90,14,5,2.877,46.65197358
97,16,16,2.877,46.65197358
100,5,15,2.877,46.65197358
102,8,5,2.877,46.65197358
107,14,4,2.877,46.65197358
110,5,10,2.877,46.65197358
110,8,5,2.877,46.65197358
111,11,5,2.877,46.65197358
112,11,5,2.877,46.65197358
112,11,13,2.877,46.65197358
113,13,4,2.877,46.65197358
118,10,14,2.877,46.65197358
121,9,4,2.877,46.65197358
122,7,14,2.877,46.65197358
122,11,14,2.877,46.65197358
123,8,7,2.877,46.65197358
123,9,6,2.877,46.65197358
123,9,15,2.877,46.65197358
125,10,6,2.877,46.65197358
126,9,4,2.877,46.65197358
12,16,14,2.878,46.63576372
18,16,13,2.878,46.63576372
26,9,9,2.878,46.63576372
31,8,14,2.878,46.63576372
34,10,15,2.878,46.63576372
35,11,8,2.878,46.63576372
36,4,16,2.878,46.63576372
36,16,13,2.878,46.63576372
39,11,15,2.878,46.63576372
39,14,11,2.878,46.63576372
40,8,11,2.878,46.63576372
43,14,6,2.878,46.63576372
43,15,9,2.878,46.63576372
44,9,6,2.878,46.63576372
47,8,4,2.878,46.63576372
50,12,14,2.878,46.63576372
51,10,6,2.878,46.63576372
54,9,7,2.878,46.63576372
55,9,15,2.878,46.63576372
55,15,8,2.878,46.63576372
57,9,7,2.878,46.63576372
59,6,9,2.878,46.63576372
62,13,6,2.878,46.63576372
62,13,14,2.878,46.63576372
73,11,5,2.878,46.63576372
75,11,4,2.878,46.63576372
76,7,7,2.878,46.63576372
79,12,5,2.878,46.63576372
84,11,4,2.878,46.63576372
87,5,12,2.878,46.63576372
95,7,7,2.878,46.63576372
95,10,5,2.878,46.63576372
96,7,6,2.878,46.63576372
99,14,4,2.878,46.63576372
103,13,16,2.878,46.63576372
103,16,15,2.878,46.63576372
108,13,5,2.878,46.63576372
109,12,5,2.878,46.63576372
118,15,13,2.878,46.63576372
120,4,11,2.878,46.63576372
121,12,4,2.878,46.63576372
123,12,6,2.878,46.63576372
124,6,11,2.878,46.63576372
124,10,15,2.878,46.63576372
125,8,5,2.878,46.63576372
125,10,11,2.878,46.63576372
126,9,6,2.878,46.63576372
25,7,16,2.879,46.61956513
25,9,12,2.879,46.61956513
34,15,15,2.879,46.61956513
35,12,13,2.879,46.61956513
35,13,11,2.879,46.61956513
41,9,15,2.879,46.61956513
41,14,13,2.879,46.61956513
42,10,13,2.879,46.61956513
43,12,11,2.879,46.61956513
